id,timestamp,balance,equity,margin,free_margin,margin_level,total_profit,symbol_pnl,chat_id
24884,2026-01-21 09:05:05.778659,1396.68,1439.78,461.8,977.98,311.77566045907315,43.1,2.45,
24883,2026-01-21 09:05:05.778659,1396.68,1439.78,461.8,977.98,311.77566045907315,43.1,2.45,
24882,2026-01-21 09:04:56.207156,1396.68,1460.18,461.8,998.38,316.19315721091385,63.5,60.0,
24881,2026-01-21 09:04:56.207156,1396.68,1460.18,461.8,998.38,316.19315721091385,63.5,60.0,
24880,2026-01-21 09:04:55.703176,1396.68,1462.43,461.8,1000.63,316.68038111736684,65.75,3.5,
24879,2026-01-21 09:04:55.703176,1396.68,1462.43,461.8,1000.63,316.68038111736684,65.75,3.5,
24878,2026-01-21 09:04:46.119969,1396.68,1456.28,461.8,994.48,315.3486357730619,59.6,56.1,
24877,2026-01-21 09:04:46.119969,1396.68,1456.28,461.8,994.48,315.3486357730619,59.6,56.1,
24876,2026-01-21 09:04:45.555608,1396.68,1457.33,461.8,995.53,315.5760069294066,60.65,3.5,
24875,2026-01-21 09:04:45.555608,1396.68,1457.33,461.8,995.53,315.5760069294066,60.65,3.5,
24874,2026-01-21 09:04:36.039759,1396.68,1459.18,461.8,997.38,315.97661325249027,62.5,58.65,
24873,2026-01-21 09:04:36.039759,1396.68,1459.18,461.8,997.38,315.97661325249027,62.5,58.65,
24872,2026-01-21 09:04:35.456718,1396.68,1460.23,461.8,998.43,316.20398440883497,63.55,3.85,
24871,2026-01-21 09:04:35.456718,1396.68,1460.23,461.8,998.43,316.20398440883497,63.55,3.85,
24870,2026-01-21 09:04:25.967687,1396.68,1455.83,461.8,994.03,315.2511909917713,59.15,55.65,
24869,2026-01-21 09:04:25.967687,1396.68,1455.83,461.8,994.03,315.2511909917713,59.15,55.65,
24868,2026-01-21 09:04:25.385896,1396.68,1456.88,461.8,995.08,315.47856214811605,60.2,3.5,
24867,2026-01-21 09:04:25.385896,1396.68,1456.88,461.8,995.08,315.47856214811605,60.2,3.5,
24866,2026-01-21 09:04:15.892917,1396.68,1423.18,461.8,961.38,308.1810307492421,26.5,22.65,
24865,2026-01-21 09:04:15.892917,1396.68,1423.18,461.8,961.38,308.1810307492421,26.5,22.65,
24864,2026-01-21 09:04:15.315071,1396.68,1415.98,461.8,954.18,306.6219142485925,19.3,3.85,
24863,2026-01-21 09:04:15.315071,1396.68,1415.98,461.8,954.18,306.6219142485925,19.3,3.85,
24862,2026-01-21 09:04:05.825258,1396.68,1396.18,461.8,934.38,302.33434387180597,-0.5,-3.3,
24861,2026-01-21 09:04:05.825258,1396.68,1396.18,461.8,934.38,302.33434387180597,-0.5,-3.3,
24860,2026-01-21 09:04:05.245333,1396.68,1392.18,461.8,930.38,301.46816803811174,-4.5,3.15,
24859,2026-01-21 09:04:05.245333,1396.68,1392.18,461.8,930.38,301.46816803811174,-4.5,3.15,
24858,2026-01-21 09:03:55.754981,1396.68,1388.93,461.8,927.13,300.7644001732352,-7.75,-11.25,
24857,2026-01-21 09:03:55.754981,1396.68,1388.93,461.8,927.13,300.7644001732352,-7.75,-11.25,
24856,2026-01-21 09:03:55.177092,1396.68,1386.38,461.8,924.58,300.2122130792551,-10.3,3.5,
24855,2026-01-21 09:03:55.177092,1396.68,1386.38,461.8,924.58,300.2122130792551,-10.3,3.5,
24854,2026-01-21 09:03:45.682783,1396.68,1369.58,461.8,907.78,296.57427457773923,-27.1,-30.6,
24853,2026-01-21 09:03:45.682783,1396.68,1369.58,461.8,907.78,296.57427457773923,-27.1,-30.6,
24852,2026-01-21 09:03:45.104712,1396.68,1368.38,461.8,906.58,296.314421827631,-28.3,3.5,
24851,2026-01-21 09:03:45.104712,1396.68,1368.38,461.8,906.58,296.314421827631,-28.3,3.5,
24850,2026-01-21 09:03:35.609658,1396.68,1369.78,461.8,907.98,296.617583369424,-26.9,-28.65,
24849,2026-01-21 09:03:35.609658,1396.68,1369.78,461.8,907.98,296.617583369424,-26.9,-28.65,
24848,2026-01-21 09:03:35.035684,1396.68,1370.38,461.8,908.58,296.7475097444781,-26.3,1.75,
24847,2026-01-21 09:03:35.035684,1396.68,1370.38,461.8,908.58,296.7475097444781,-26.3,1.75,
24846,2026-01-21 09:03:25.533836,1396.68,1355.63,461.8,893.83,293.5534863577306,-41.05,-41.4,
24845,2026-01-21 09:03:25.533836,1396.68,1355.63,461.8,893.83,293.5534863577306,-41.05,-41.4,
24844,2026-01-21 09:03:24.966002,1396.68,1355.48,461.8,893.68,293.5210047639671,-41.2,0.35,
24843,2026-01-21 09:03:24.966002,1396.68,1355.48,461.8,893.68,293.5210047639671,-41.2,0.35,
24842,2026-01-21 09:03:15.442556,1396.68,1372.73,461.8,910.93,297.25638804677345,-23.95,-25.35,
24841,2026-01-21 09:03:15.442556,1396.68,1372.73,461.8,910.93,297.25638804677345,-23.95,-25.35,
24840,2026-01-21 09:03:14.890697,1396.68,1369.98,461.8,908.18,296.6608921611087,-26.7,1.05,
24839,2026-01-21 09:03:14.890697,1396.68,1369.98,461.8,908.18,296.6608921611087,-26.7,1.05,
24838,2026-01-21 09:03:05.359419,1396.68,1370.98,461.8,909.18,296.87743611953226,-25.7,-25.35,
24837,2026-01-21 09:03:05.359419,1396.68,1370.98,461.8,909.18,296.87743611953226,-25.7,-25.35,
24836,2026-01-21 09:03:04.794527,1396.68,1369.78,461.8,907.98,296.617583369424,-26.9,-0.35,
24835,2026-01-21 09:03:04.794527,1396.68,1369.78,461.8,907.98,296.617583369424,-26.9,-0.35,
24834,2026-01-21 09:02:55.267743,1396.68,1390.13,461.8,928.33,301.02425292334345,-6.55,-5.85,
24833,2026-01-21 09:02:55.267743,1396.68,1390.13,461.8,928.33,301.02425292334345,-6.55,-5.85,
24832,2026-01-21 09:02:54.704788,1396.68,1390.03,461.8,928.23,301.00259852750105,-6.65,-0.35,
24831,2026-01-21 09:02:54.704788,1396.68,1390.03,461.8,928.23,301.00259852750105,-6.65,-0.35,
24830,2026-01-21 09:02:45.196521,1396.68,1384.68,461.8,922.88,299.8440883499351,-12.0,-13.05,
24829,2026-01-21 09:02:45.196521,1396.68,1384.68,461.8,922.88,299.8440883499351,-12.0,-13.05,
24828,2026-01-21 09:02:44.605468,1396.68,1384.68,461.8,922.88,299.8440883499351,-12.0,1.05,
24827,2026-01-21 09:02:44.605468,1396.68,1384.68,461.8,922.88,299.8440883499351,-12.0,1.05,
24826,2026-01-21 09:02:34.295759,1396.68,1398.78,102.58,1296.2,1363.5991421329693,2.1,2.1,
24825,2026-01-21 09:02:34.295759,1396.68,1398.78,102.58,1296.2,1363.5991421329693,2.1,2.1,
24824,2026-01-21 09:02:24.223944,1396.68,1399.83,102.58,1297.25,1364.6227334763112,3.15,3.15,
24823,2026-01-21 09:02:24.223944,1396.68,1399.83,102.58,1297.25,1364.6227334763112,3.15,3.15,
24822,2026-01-21 09:02:14.148666,1396.68,1398.08,102.58,1295.5,1362.9167479040748,1.4,1.4,
24821,2026-01-21 09:02:14.148666,1396.68,1398.08,102.58,1295.5,1362.9167479040748,1.4,1.4,
24820,2026-01-21 09:00:39.191604,1398.9,1394.15,174.38,1219.77,799.4896203693085,-4.75,0.0,
24819,2026-01-21 09:00:39.191604,1398.9,1394.15,174.38,1219.77,799.4896203693085,-4.75,0.0,
24818,2026-01-21 09:00:36.150613,1398.9,1395.46,174.38,1221.08,800.2408533088657,-3.44,3.85,
24817,2026-01-21 09:00:36.150613,1398.9,1395.46,174.38,1221.08,800.2408533088657,-3.44,3.85,
24816,2026-01-21 08:59:55.059420,1398.9,1398.2,102.58,1295.62,1363.0337297718854,-0.7,0.0,
24815,2026-01-21 08:59:55.059420,1398.9,1398.2,102.58,1295.62,1363.0337297718854,-0.7,0.0,
24814,2026-01-21 08:59:53.845265,1398.9,1398.2,102.58,1295.62,1363.0337297718854,-0.7,-0.7,
24813,2026-01-21 08:59:53.845265,1398.9,1398.2,102.58,1295.62,1363.0337297718854,-0.7,-0.7,
24812,2026-01-21 08:59:45.042396,1398.9,1398.2,102.58,1295.62,1363.0337297718854,-0.7,0.0,
24811,2026-01-21 08:59:45.042396,1398.9,1398.2,102.58,1295.62,1363.0337297718854,-0.7,0.0,
24810,2026-01-21 08:59:43.756524,1398.9,1397.15,102.58,1294.57,1362.0101384285438,-1.75,-1.75,
24809,2026-01-21 08:59:43.756524,1398.9,1397.15,102.58,1294.57,1362.0101384285438,-1.75,-1.75,
24808,2026-01-21 08:59:35.026958,1398.9,1396.45,102.58,1293.87,1361.327744199649,-2.45,0.0,
24807,2026-01-21 08:59:35.026958,1398.9,1396.45,102.58,1293.87,1361.327744199649,-2.45,0.0,
24806,2026-01-21 08:59:33.682044,1398.9,1396.45,102.58,1293.87,1361.327744199649,-2.45,-2.45,
24805,2026-01-21 08:59:33.682044,1398.9,1396.45,102.58,1293.87,1361.327744199649,-2.45,-2.45,
24804,2026-01-21 08:59:25.010527,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,0.0,
24803,2026-01-21 08:59:25.010527,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,0.0,
24802,2026-01-21 08:59:23.610290,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,-3.15,
24801,2026-01-21 08:59:23.610290,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,-3.15,
24800,2026-01-21 08:59:14.991578,1398.9,1395.05,102.58,1292.47,1359.96295574186,-3.85,0.0,
24799,2026-01-21 08:59:14.991578,1398.9,1395.05,102.58,1292.47,1359.96295574186,-3.85,0.0,
24798,2026-01-21 08:59:13.543628,1398.9,1394.35,102.58,1291.77,1359.2805615129655,-4.55,-4.55,
24797,2026-01-21 08:59:13.543628,1398.9,1394.35,102.58,1291.77,1359.2805615129655,-4.55,-4.55,
24796,2026-01-21 08:59:04.927115,1398.9,1396.45,102.58,1293.87,1361.327744199649,-2.45,0.0,
24795,2026-01-21 08:59:04.927115,1398.9,1396.45,102.58,1293.87,1361.327744199649,-2.45,0.0,
24794,2026-01-21 08:59:03.467181,1398.9,1396.8,102.58,1294.22,1361.6689413140962,-2.1,-2.1,
24793,2026-01-21 08:59:03.467181,1398.9,1396.8,102.58,1294.22,1361.6689413140962,-2.1,-2.1,
24792,2026-01-21 08:58:54.871799,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,0.0,
24791,2026-01-21 08:58:54.871799,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,0.0,
24790,2026-01-21 08:58:53.401562,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,-3.15,
24789,2026-01-21 08:58:53.401562,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,-3.15,
24788,2026-01-21 08:58:44.851216,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,0.0,
24787,2026-01-21 08:58:44.851216,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,0.0,
24786,2026-01-21 08:58:43.333311,1398.9,1395.4,102.58,1292.82,1360.3041528563074,-3.5,-3.5,
24785,2026-01-21 08:58:43.333311,1398.9,1395.4,102.58,1292.82,1360.3041528563074,-3.5,-3.5,
24784,2026-01-21 08:58:34.834742,1398.9,1396.45,102.58,1293.87,1361.327744199649,-2.45,0.0,
24783,2026-01-21 08:58:34.834742,1398.9,1396.45,102.58,1293.87,1361.327744199649,-2.45,0.0,
24782,2026-01-21 08:58:33.256024,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,-3.15,
24781,2026-01-21 08:58:33.256024,1398.9,1395.75,102.58,1293.17,1360.6453499707545,-3.15,-3.15,
24780,2026-01-21 08:58:24.815875,1398.9,1392.25,102.58,1289.67,1357.233378826282,-6.65,0.0,
24779,2026-01-21 08:58:24.815875,1398.9,1392.25,102.58,1289.67,1357.233378826282,-6.65,0.0,
24778,2026-01-21 08:58:23.174305,1398.9,1390.5,102.58,1287.92,1355.5273932540456,-8.4,-8.4,
24777,2026-01-21 08:58:23.174305,1398.9,1390.5,102.58,1287.92,1355.5273932540456,-8.4,-8.4,
24776,2026-01-21 08:58:14.784987,1398.9,1389.8,102.58,1287.22,1354.844999025151,-9.1,0.0,
24775,2026-01-21 08:58:14.784987,1398.9,1389.8,102.58,1287.22,1354.844999025151,-9.1,0.0,
24774,2026-01-21 08:58:13.100028,1398.9,1389.8,102.58,1287.22,1354.844999025151,-9.1,-9.1,
24773,2026-01-21 08:58:13.100028,1398.9,1389.8,102.58,1287.22,1354.844999025151,-9.1,-9.1,
24772,2026-01-21 08:58:04.768893,1398.9,1389.45,102.58,1286.87,1354.503801910704,-9.45,0.0,
24771,2026-01-21 08:58:04.768893,1398.9,1389.45,102.58,1286.87,1354.503801910704,-9.45,0.0,
24770,2026-01-21 08:58:03.008602,1398.9,1389.45,102.58,1286.87,1354.503801910704,-9.45,-9.45,
24769,2026-01-21 08:58:03.008602,1398.9,1389.45,102.58,1286.87,1354.503801910704,-9.45,-9.45,
24768,2026-01-21 08:57:54.752318,1398.9,1388.05,102.58,1285.47,1353.1390134529147,-10.85,0.0,
24767,2026-01-21 08:57:54.752318,1398.9,1388.05,102.58,1285.47,1353.1390134529147,-10.85,0.0,
24766,2026-01-21 08:57:52.936106,1398.9,1388.05,102.58,1285.47,1353.1390134529147,-10.85,-10.85,
24765,2026-01-21 08:57:52.936106,1398.9,1388.05,102.58,1285.47,1353.1390134529147,-10.85,-10.85,
24764,2026-01-21 08:57:44.734320,1398.9,1388.75,102.58,1286.17,1353.8214076818094,-10.15,0.0,
24763,2026-01-21 08:57:44.734320,1398.9,1388.75,102.58,1286.17,1353.8214076818094,-10.15,0.0,
24762,2026-01-21 08:57:42.859047,1398.9,1388.4,102.58,1285.82,1353.4802105673623,-10.5,-10.5,
24761,2026-01-21 08:57:42.859047,1398.9,1388.4,102.58,1285.82,1353.4802105673623,-10.5,-10.5,
24760,2026-01-21 08:57:34.691035,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24759,2026-01-21 08:57:34.691035,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24758,2026-01-21 08:57:32.786287,1398.9,1386.3,102.58,1283.72,1351.4330278806785,-12.6,-12.6,
24757,2026-01-21 08:57:32.786287,1398.9,1386.3,102.58,1283.72,1351.4330278806785,-12.6,-12.6,
24756,2026-01-21 08:57:24.626529,1398.9,1385.95,102.58,1283.37,1351.0918307662314,-12.95,0.0,
24755,2026-01-21 08:57:24.626529,1398.9,1385.95,102.58,1283.37,1351.0918307662314,-12.95,0.0,
24754,2026-01-21 08:57:22.717133,1398.9,1385.95,102.58,1283.37,1351.0918307662314,-12.95,-12.95,
24753,2026-01-21 08:57:22.717133,1398.9,1385.95,102.58,1283.37,1351.0918307662314,-12.95,-12.95,
24752,2026-01-21 08:57:14.605525,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24751,2026-01-21 08:57:14.605525,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24750,2026-01-21 08:57:12.643407,1398.9,1387.0,102.58,1284.42,1352.115422109573,-11.9,-11.9,
24749,2026-01-21 08:57:12.643407,1398.9,1387.0,102.58,1284.42,1352.115422109573,-11.9,-11.9,
24748,2026-01-21 08:57:04.585170,1398.9,1387.0,102.58,1284.42,1352.115422109573,-11.9,0.0,
24747,2026-01-21 08:57:04.585170,1398.9,1387.0,102.58,1284.42,1352.115422109573,-11.9,0.0,
24746,2026-01-21 08:57:02.568028,1398.9,1387.0,102.58,1284.42,1352.115422109573,-11.9,-11.9,
24745,2026-01-21 08:57:02.568028,1398.9,1387.0,102.58,1284.42,1352.115422109573,-11.9,-11.9,
24744,2026-01-21 08:56:54.566291,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24743,2026-01-21 08:56:54.566291,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24742,2026-01-21 08:56:52.459576,1398.9,1385.25,102.58,1282.67,1350.4094365373367,-13.65,-13.65,
24741,2026-01-21 08:56:52.459576,1398.9,1385.25,102.58,1282.67,1350.4094365373367,-13.65,-13.65,
24740,2026-01-21 08:56:44.549146,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24739,2026-01-21 08:56:44.549146,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24738,2026-01-21 08:56:42.352311,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,-12.25,
24737,2026-01-21 08:56:42.352311,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,-12.25,
24736,2026-01-21 08:56:34.531774,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24735,2026-01-21 08:56:34.531774,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,0.0,
24734,2026-01-21 08:56:32.279787,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,-12.25,
24733,2026-01-21 08:56:32.279787,1398.9,1386.65,102.58,1284.07,1351.774224995126,-12.25,-12.25,
24732,2026-01-21 08:56:24.514132,1398.9,1385.6,102.58,1283.02,1350.7506336517838,-13.3,0.0,
24731,2026-01-21 08:56:24.514132,1398.9,1385.6,102.58,1283.02,1350.7506336517838,-13.3,0.0,
24730,2026-01-21 08:56:22.206503,1398.9,1385.6,102.58,1283.02,1350.7506336517838,-13.3,-13.3,
24729,2026-01-21 08:56:22.206503,1398.9,1385.6,102.58,1283.02,1350.7506336517838,-13.3,-13.3,
24728,2026-01-21 08:56:14.499002,1398.9,1385.25,102.58,1282.67,1350.4094365373367,-13.65,0.0,
24727,2026-01-21 08:56:14.499002,1398.9,1385.25,102.58,1282.67,1350.4094365373367,-13.65,0.0,
24726,2026-01-21 08:56:12.130771,1398.9,1385.6,102.58,1283.02,1350.7506336517838,-13.3,-13.3,
24725,2026-01-21 08:56:12.130771,1398.9,1385.6,102.58,1283.02,1350.7506336517838,-13.3,-13.3,
24724,2026-01-21 08:56:04.482577,1398.9,1383.85,102.58,1281.27,1349.0446480795476,-15.05,0.0,
24723,2026-01-21 08:56:04.482577,1398.9,1383.85,102.58,1281.27,1349.0446480795476,-15.05,0.0,
24722,2026-01-21 08:56:02.057626,1398.9,1384.55,102.58,1281.97,1349.7270423084422,-14.35,-14.35,
24721,2026-01-21 08:56:02.057626,1398.9,1384.55,102.58,1281.97,1349.7270423084422,-14.35,-14.35,
24720,2026-01-21 08:55:54.466167,1398.9,1384.55,102.58,1281.97,1349.7270423084422,-14.35,0.0,
24719,2026-01-21 08:55:54.466167,1398.9,1384.55,102.58,1281.97,1349.7270423084422,-14.35,0.0,
24718,2026-01-21 08:55:51.980155,1368.48,1384.55,533.17,851.38,259.68265281242384,16.07,-14.35,
24717,2026-01-21 08:55:51.980155,1368.48,1384.55,533.17,851.38,259.68265281242384,16.07,-14.35,
24716,2026-01-21 08:55:44.225154,1368.48,1386.9,533.17,853.73,260.1234127951686,18.42,33.12,
24715,2026-01-21 08:55:44.225154,1368.48,1386.9,533.17,853.73,260.1234127951686,18.42,33.12,
24714,2026-01-21 08:55:41.904250,1368.48,1386.0,533.17,852.83,259.9546110996493,17.52,-14.7,
24713,2026-01-21 08:55:41.904250,1368.48,1386.0,533.17,852.83,259.9546110996493,17.52,-14.7,
24712,2026-01-21 08:55:33.908760,1368.48,1383.35,533.17,850.18,259.45758388506476,14.87,31.32,
24711,2026-01-21 08:55:33.908760,1368.48,1383.35,533.17,850.18,259.45758388506476,14.87,31.32,
24710,2026-01-21 08:55:31.668264,1368.48,1382.27,533.17,849.1,259.2550218504417,13.79,-16.45,
24709,2026-01-21 08:55:31.668264,1368.48,1382.27,533.17,849.1,259.2550218504417,13.79,-16.45,
24708,2026-01-21 08:55:23.258333,1368.48,1383.73,533.17,850.56,259.52885571206184,15.25,32.4,
24707,2026-01-21 08:55:23.258333,1368.48,1383.73,533.17,850.56,259.52885571206184,15.25,32.4,
24706,2026-01-21 08:55:21.264120,1368.48,1384.07,533.17,850.9,259.59262524148016,15.59,-16.45,
24705,2026-01-21 08:55:21.264120,1368.48,1384.07,533.17,850.9,259.59262524148016,15.59,-16.45,
24704,2026-01-21 08:55:12.977725,1368.48,1387.3,533.17,854.13,260.19843577095486,18.82,34.92,
24703,2026-01-21 08:55:12.977725,1368.48,1387.3,533.17,854.13,260.19843577095486,18.82,34.92,
24702,2026-01-21 08:55:11.190590,1368.48,1386.24,533.17,853.07,259.9996248851211,17.76,-16.8,
24701,2026-01-21 08:55:11.190590,1368.48,1386.24,533.17,853.07,259.9996248851211,17.76,-16.8,
24700,2026-01-21 08:55:02.675218,1368.48,1381.75,533.17,848.58,259.15749198191946,13.27,30.42,
24699,2026-01-21 08:55:02.675218,1368.48,1381.75,533.17,848.58,259.15749198191946,13.27,30.42,
24698,2026-01-21 08:55:01.116811,1368.48,1384.8,533.17,851.63,259.7295421722903,16.32,-16.8,
24697,2026-01-21 08:55:01.116811,1368.48,1384.8,533.17,851.63,259.7295421722903,16.32,-16.8,
24696,2026-01-21 08:54:52.064319,1368.48,1384.02,533.17,850.85,259.5832473695069,15.54,30.24,
24695,2026-01-21 08:54:52.064319,1368.48,1384.02,533.17,850.85,259.5832473695069,15.54,30.24,
24694,2026-01-21 08:54:50.874964,1368.48,1388.49,533.17,855.32,260.4216291239192,20.01,-13.65,
24693,2026-01-21 08:54:50.874964,1368.48,1388.49,533.17,855.32,260.4216291239192,20.01,-13.65,
24692,2026-01-21 08:54:41.441639,1368.48,1383.5,533.17,850.33,259.48571750098466,15.02,30.42,
24691,2026-01-21 08:54:41.441639,1368.48,1383.5,533.17,850.33,259.48571750098466,15.02,30.42,
24690,2026-01-21 08:54:40.744067,1368.48,1384.4,533.17,851.23,259.654519196504,15.92,-15.4,
24689,2026-01-21 08:54:40.744067,1368.48,1384.4,533.17,851.23,259.654519196504,15.92,-15.4,
24688,2026-01-21 08:54:30.847691,1368.48,1380.81,533.17,847.64,258.98118798882155,12.33,28.08,
24687,2026-01-21 08:54:30.847691,1368.48,1380.81,533.17,847.64,258.98118798882155,12.33,28.08,
24686,2026-01-21 08:54:30.669292,1368.48,1379.58,533.17,846.41,258.7504923382786,11.1,-16.8,
24685,2026-01-21 08:54:30.669292,1368.48,1379.58,533.17,846.41,258.7504923382786,11.1,-16.8,
24684,2026-01-21 08:54:20.238795,1368.48,1365.92,533.17,832.75,256.18845771517533,-2.56,-17.5,
24683,2026-01-21 08:54:20.237486,1368.48,1365.92,533.17,832.75,256.18845771517533,-2.56,14.94,
24682,2026-01-21 08:54:20.237486,1368.48,1365.92,533.17,832.75,256.18845771517533,-2.56,14.94,
24681,2026-01-21 08:54:20.238795,1368.48,1365.92,533.17,832.75,256.18845771517533,-2.56,-17.5,
24680,2026-01-21 08:54:10.108187,1368.48,1370.62,533.17,837.45,257.0699776806647,2.14,-18.2,
24679,2026-01-21 08:54:10.108187,1368.48,1370.62,533.17,837.45,257.0699776806647,2.14,-18.2,
24678,2026-01-21 08:54:09.626292,1368.48,1371.34,533.17,838.17,257.20501903708015,2.86,21.06,
24677,2026-01-21 08:54:09.626292,1368.48,1371.34,533.17,838.17,257.20501903708015,2.86,21.06,
24676,2026-01-21 08:54:00.032135,1368.48,1386.12,533.17,852.95,259.97711799238516,17.64,-18.9,
24675,2026-01-21 08:54:00.032135,1368.48,1386.12,533.17,852.95,259.97711799238516,17.64,-18.9,
24674,2026-01-21 08:53:59.203884,1368.48,1386.3,533.17,853.13,260.01087833148904,17.82,36.72,
24673,2026-01-21 08:53:59.203884,1368.48,1386.3,533.17,853.13,260.01087833148904,17.82,36.72,
24672,2026-01-21 08:53:49.961869,1368.48,1384.64,533.17,851.47,259.6995329819758,16.16,-17.5,
24671,2026-01-21 08:53:49.961869,1368.48,1384.64,533.17,851.47,259.6995329819758,16.16,-17.5,
24670,2026-01-21 08:53:48.958461,1368.48,1384.82,533.17,851.65,259.7332933210796,16.34,33.84,
24669,2026-01-21 08:53:48.958461,1368.48,1384.82,533.17,851.65,259.7332933210796,16.34,33.84,
24668,2026-01-21 08:53:39.884229,1368.48,1385.18,533.17,852.01,259.8008139992873,16.7,-17.5,
24667,2026-01-21 08:53:39.884229,1368.48,1385.18,533.17,852.01,259.8008139992873,16.7,-17.5,
24666,2026-01-21 08:53:38.879428,1368.48,1385.19,533.17,852.02,259.80268957368196,16.71,34.56,
24665,2026-01-21 08:53:38.879428,1368.48,1385.19,533.17,852.02,259.80268957368196,16.71,34.56,
24664,2026-01-21 08:53:29.605020,1368.48,1376.39,533.17,843.22,258.1521841063826,7.91,-18.55,
24663,2026-01-21 08:53:29.605020,1368.48,1376.39,533.17,843.22,258.1521841063826,7.91,-18.55,
24662,2026-01-21 08:53:28.281551,1368.48,1377.48,533.17,844.31,258.35662171540037,9.0,27.9,
24661,2026-01-21 08:53:28.281551,1368.48,1377.48,533.17,844.31,258.35662171540037,9.0,27.9,
24660,2026-01-21 08:53:19.535580,1368.48,1379.98,533.17,846.81,258.82551531406494,11.5,-18.2,
24659,2026-01-21 08:53:19.535580,1368.48,1379.98,533.17,846.81,258.82551531406494,11.5,-18.2,
24658,2026-01-21 08:53:18.205053,1368.48,1381.6,533.17,848.43,259.12935836599956,13.12,31.32,
24657,2026-01-21 08:53:18.205053,1368.48,1381.6,533.17,848.43,259.12935836599956,13.12,31.32,
24656,2026-01-21 08:53:09.461351,1368.48,1370.24,533.17,837.07,256.99870585366773,1.76,-17.5,
24655,2026-01-21 08:53:09.461351,1368.48,1370.24,533.17,837.07,256.99870585366773,1.76,-17.5,
24654,2026-01-21 08:53:07.424988,1368.48,1369.7,533.17,836.53,256.89742483635615,1.22,18.72,
24653,2026-01-21 08:53:07.424988,1368.48,1369.7,533.17,836.53,256.89742483635615,1.22,18.72,
24652,2026-01-21 08:52:59.312026,1368.48,1367.36,533.17,834.19,256.4585404280061,-1.12,-17.5,
24651,2026-01-21 08:52:59.312026,1368.48,1367.36,533.17,834.19,256.4585404280061,-1.12,-17.5,
24650,2026-01-21 08:52:56.834312,1368.48,1364.66,533.17,831.49,255.95213534144835,-3.82,13.68,
24649,2026-01-21 08:52:56.834312,1368.48,1364.66,533.17,831.49,255.95213534144835,-3.82,13.68,
24648,2026-01-21 08:52:49.244265,1368.48,1380.84,533.17,847.67,258.9868147120056,12.36,-16.8,
24647,2026-01-21 08:52:49.244265,1368.48,1380.84,533.17,847.67,258.9868147120056,12.36,-16.8,
24646,2026-01-21 08:52:46.414779,1368.48,1381.02,533.17,847.85,259.0205750511094,12.54,29.34,
24645,2026-01-21 08:52:46.414779,1368.48,1381.02,533.17,847.85,259.0205750511094,12.54,29.34,
24644,2026-01-21 08:52:39.172322,1368.48,1375.63,533.17,842.46,258.00964045238857,7.15,-17.15,
24643,2026-01-21 08:52:39.172322,1368.48,1375.63,533.17,842.46,258.00964045238857,7.15,-17.15,
24642,2026-01-21 08:52:36.157268,1368.48,1375.99,533.17,842.82,258.07716113059627,7.51,24.66,
24641,2026-01-21 08:52:36.157268,1368.48,1375.99,533.17,842.82,258.07716113059627,7.51,24.66,
24640,2026-01-21 08:52:28.758634,1368.48,1375.98,533.17,842.81,258.0752855562016,7.5,-16.8,
24639,2026-01-21 08:52:28.758634,1368.48,1375.98,533.17,842.81,258.0752855562016,7.5,-16.8,
24638,2026-01-21 08:52:25.734636,1368.48,1375.45,533.17,842.28,257.9758801132847,6.97,24.12,
24637,2026-01-21 08:52:25.734636,1368.48,1375.45,533.17,842.28,257.9758801132847,6.97,24.12,
24636,2026-01-21 08:52:18.605562,1368.48,1376.54,533.17,843.37,258.18031772230245,8.06,-17.5,
24635,2026-01-21 08:52:18.605562,1368.48,1376.54,533.17,843.37,258.18031772230245,8.06,-17.5,
